meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,Actual,Knn,Svm,Dl
0.172892113023218,0.075254610349495,0.190053898670499,0.104081925979159,0.242824290334172,0.138742364355013,1.7446169329545,7.5209617445088,0.965904335669929,0.706474081817841,0.257060725835429,0.172892113023218,0.16194296533638,0.0469667318982388,0.27906976744186,1.31489158163265,0.0,21.0,21.0,0.0550563710653753,female,['female'],['female'],male
0.152363157198232,0.0676880649769091,0.148588957055215,0.102309635510646,0.204215084806929,0.101905449296283,0.934936309445648,3.72567155350412,0.973303461985031,0.748625377952742,0.127823890292313,0.152363157198232,0.150186590223839,0.047244094488189,0.27906976744186,0.60745155775076,0.0,10.3125,10.3125,0.0364042207792208,female,['male'],['female'],Female
0.216374005207194,0.0631804191807096,0.239177192349332,0.181732226632984,0.264337784193432,0.0826055575604475,3.20328790992491,16.3241071845796,0.919879887967069,0.498917012555292,0.277423312883436,0.216374005207194,0.171421517421254,0.0469667318982388,0.27906976744186,1.68479567307692,0.0,16.828125,16.828125,0.0561759085314504,female,['female'],['female'],Female
